,date,product_detail,product_category,product_type,revenue
7378,2023-04-22,English Breakfast,Loose Tea,Black tea,8.95
7379,2023-04-22,Earl Grey Rg,Tea,Brewed Black tea,75.0
7380,2023-04-22,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,112.0
7381,2023-04-22,Peppermint Rg,Tea,Brewed herbal tea,77.5
7382,2023-04-22,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,8.8
7383,2023-04-22,Dark chocolate,Packaged Chocolate,Drinking Chocolate,6.4
7384,2023-04-22,Latte Rg,Coffee,Barista Espresso,195.5
7385,2023-04-22,Morning Sunrise Chai,Loose Tea,Chai tea,19.0
7386,2023-04-22,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,60.0
7387,2023-04-22,Brazilian Rg,Coffee,Organic brewed coffee,42.0
7388,2023-04-22,Oatmeal Scone,Bakery,Scone,21.0
7389,2023-04-22,Brazilian Lg,Coffee,Organic brewed coffee,126.0
7390,2023-04-22,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,93.75
7391,2023-04-22,Ginger Scone,Bakery,Scone,48.72
7392,2023-04-22,Ouro Brasileiro shot,Coffee,Barista Espresso,54.0
7393,2023-04-22,Traditional Blend Chai,Loose Tea,Chai tea,8.95
7394,2023-04-22,Civet Cat,Coffee beans,Premium Beans,45.0
7395,2023-04-22,Latte,Coffee,Barista Espresso,75.0
7396,2023-04-22,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,81.0
7397,2023-04-22,Jumbo Savory Scone,Bakery,Scone,56.28
7398,2023-04-22,Croissant,Bakery,Pastry,49.0
7399,2023-04-22,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,68.2
7400,2023-04-22,Chili Mayan,Packaged Chocolate,Drinking Chocolate,13.33
7401,2023-04-22,Ginger Biscotti,Bakery,Biscotti,30.66
7402,2023-04-22,Traditional Blend Chai Lg,Tea,Brewed Chai tea,93.0
7403,2023-04-22,Jamacian Coffee River,Coffee beans,Premium Beans,19.75
7404,2023-04-22,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,46.55
7405,2023-04-22,Our Old Time Diner Blend Lg,Coffee,Drip coffee,69.0
7406,2023-04-22,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,56.25
7407,2023-04-22,Chocolate Chip Biscotti,Bakery,Biscotti,24.5
7408,2023-04-22,Espresso shot,Coffee,Barista Espresso,96.0
7409,2023-04-22,Our Old Time Diner Blend Rg,Coffee,Drip coffee,57.5
7410,2023-04-22,Ethiopia Lg,Coffee,Gourmet brewed coffee,80.5
7411,2023-04-22,Espresso Roast,Coffee beans,Espresso Beans,14.75
7412,2023-04-22,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,86.7
7413,2023-04-22,Hazelnut Biscotti,Bakery,Biscotti,29.25
7414,2023-04-23,Morning Sunrise Chai,Loose Tea,Chai tea,9.5
7415,2023-04-23,English Breakfast Lg,Tea,Brewed Black tea,66.0
7416,2023-04-23,Peppermint Rg,Tea,Brewed herbal tea,55.0
7417,2023-04-23,Civet Cat,Coffee beans,Premium Beans,135.0
7418,2023-04-23,Hazelnut syrup,Flavours,Regular syrup,7.2
7419,2023-04-23,Oatmeal Scone,Bakery,Scone,36.0
7420,2023-04-23,Serenity Green Tea Lg,Tea,Brewed Green tea,75.0
7421,2023-04-23,Brazilian Rg,Coffee,Organic brewed coffee,42.0
7422,2023-04-23,Ethiopia Sm,Coffee,Gourmet brewed coffee,61.6
7423,2023-04-23,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,96.0
7424,2023-04-23,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,127.5
7425,2023-04-23,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,89.9
7426,2023-04-23,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,7.6
7427,2023-04-23,Chocolate Chip Biscotti,Bakery,Biscotti,35.0
7428,2023-04-23,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,90.25
7429,2023-04-23,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,153.0
7430,2023-04-23,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,47.5
7431,2023-04-23,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,124.0
7432,2023-04-23,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,123.75
7433,2023-04-23,I Need My Bean! Latte cup,Branded,Housewares,28.0
7434,2023-04-23,Brazilian Sm,Coffee,Organic brewed coffee,59.4
7435,2023-04-23,Latte,Coffee,Barista Espresso,135.0
7436,2023-04-23,Chocolate Croissant,Bakery,Pastry,37.5
7437,2023-04-23,Brazilian - Organic,Coffee beans,Organic Beans,18.0
7438,2023-04-23,Almond Croissant,Bakery,Pastry,41.25
7439,2023-04-23,Earl Grey Rg,Tea,Brewed Black tea,55.0
7440,2023-04-23,Espresso shot,Coffee,Barista Espresso,69.0
7441,2023-04-23,Brazilian Lg,Coffee,Organic brewed coffee,77.0
7442,2023-04-23,Espresso Roast,Coffee beans,Espresso Beans,14.75
7443,2023-04-23,Our Old Time Diner Blend Sm,Coffee,Drip coffee,46.0
7444,2023-04-23,Chili Mayan,Packaged Chocolate,Drinking Chocolate,39.99
7445,2023-04-23,Croissant,Bakery,Pastry,21.0
7446,2023-04-23,Ginger Biscotti,Bakery,Biscotti,17.52
7447,2023-04-23,Ethiopia Lg,Coffee,Gourmet brewed coffee,122.5
7448,2023-04-23,Our Old Time Diner Blend Lg,Coffee,Drip coffee,78.0
7449,2023-04-23,Scottish Cream Scone ,Bakery,Scone,58.5
7450,2023-04-23,Peppermint,Loose Tea,Herbal tea,8.95
7451,2023-04-23,Ginger Scone,Bakery,Scone,97.44
7452,2023-04-23,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,66.3
7453,2023-04-23,Chocolate syrup,Flavours,Regular syrup,10.4
7454,2023-04-23,Jamacian Coffee River,Coffee beans,Premium Beans,39.5
7455,2023-04-23,Our Old Time Diner Blend Rg,Coffee,Drip coffee,107.5
7456,2023-04-23,Ethiopia Rg,Coffee,Gourmet brewed coffee,129.0
7457,2023-04-23,Spicy Eye Opener Chai,Loose Tea,Chai tea,10.95
7458,2023-04-23,Peppermint Lg,Tea,Brewed herbal tea,78.0
7459,2023-04-23,Lemon Grass Rg,Tea,Brewed herbal tea,50.0
7460,2023-04-23,Columbian Medium Roast,Coffee beans,Gourmet Beans,30.0
7461,2023-04-23,Lemon Grass Lg,Tea,Brewed herbal tea,69.0
7462,2023-04-23,Traditional Blend Chai Lg,Tea,Brewed Chai tea,105.0
7463,2023-04-23,Cappuccino,Coffee,Barista Espresso,116.25
7464,2023-04-23,Earl Grey Lg,Tea,Brewed Black tea,72.0
7465,2023-04-23,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,11.2
7466,2023-04-23,Traditional Blend Chai,Loose Tea,Chai tea,17.9
7467,2023-04-23,Cranberry Scone,Bakery,Scone,48.72
7468,2023-04-23,Earl Grey,Loose Tea,Black tea,8.95
7469,2023-04-23,English Breakfast Rg,Tea,Brewed Black tea,17.5
7470,2023-04-23,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,92.5
7471,2023-04-23,Carmel syrup,Flavours,Regular syrup,5.6
7472,2023-04-23,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,56.35
7473,2023-04-23,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,38.0
7474,2023-04-23,Serenity Green Tea,Loose Tea,Green tea,18.5
7475,2023-04-23,Hazelnut Biscotti,Bakery,Biscotti,35.75
7476,2023-04-23,Serenity Green Tea Rg,Tea,Brewed Green tea,87.5
7477,2023-04-23,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,71.3
7478,2023-04-23,Traditional Blend Chai Rg,Tea,Brewed Chai tea,57.5
7479,2023-04-23,Ouro Brasileiro shot,Coffee,Barista Espresso,87.0
7480,2023-04-23,Cappuccino Lg,Coffee,Barista Espresso,131.75
7481,2023-04-23,Our Old Time Diner Blend,Coffee beans,House blend Beans,18.0
7482,2023-04-23,Dark chocolate,Packaged Chocolate,Drinking Chocolate,6.4
7483,2023-04-23,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,105.0
7484,2023-04-23,Latte Rg,Coffee,Barista Espresso,114.75
7485,2023-04-23,Jumbo Savory Scone,Bakery,Scone,65.66
7486,2023-04-24,Ethiopia Rg,Coffee,Gourmet brewed coffee,66.0
7487,2023-04-24,I Need My Bean! T-shirt,Branded,Clothing,28.0
7488,2023-04-24,Hazelnut Biscotti,Bakery,Biscotti,32.5
7489,2023-04-24,Lemon Grass Lg,Tea,Brewed herbal tea,90.0
7490,2023-04-24,Earl Grey Lg,Tea,Brewed Black tea,75.0
7491,2023-04-24,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,90.0
7492,2023-04-24,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,82.5
7493,2023-04-24,Our Old Time Diner Blend Rg,Coffee,Drip coffee,37.5
7494,2023-04-24,Serenity Green Tea Lg,Tea,Brewed Green tea,87.0
7495,2023-04-24,Espresso Roast,Coffee beans,Espresso Beans,14.75
7496,2023-04-24,Serenity Green Tea,Loose Tea,Green tea,27.75
7497,2023-04-24,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,127.5
7498,2023-04-24,Our Old Time Diner Blend Sm,Coffee,Drip coffee,36.0
7499,2023-04-24,Cappuccino,Coffee,Barista Espresso,123.75
7500,2023-04-24,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,108.0
7501,2023-04-24,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,7.6
7502,2023-04-24,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,12.8
7503,2023-04-24,English Breakfast Rg,Tea,Brewed Black tea,50.0
7504,2023-04-24,Hazelnut syrup,Flavours,Regular syrup,6.4
7505,2023-04-24,Chocolate Croissant,Bakery,Pastry,75.0
7506,2023-04-24,Chocolate syrup,Flavours,Regular syrup,11.2
7507,2023-04-24,English Breakfast Lg,Tea,Brewed Black tea,81.0
7508,2023-04-24,Ginger Biscotti,Bakery,Biscotti,26.28
7509,2023-04-24,Oatmeal Scone,Bakery,Scone,42.0
7510,2023-04-24,Brazilian Lg,Coffee,Organic brewed coffee,122.5
7511,2023-04-24,Our Old Time Diner Blend Lg,Coffee,Drip coffee,48.0
7512,2023-04-24,Ethiopia Lg,Coffee,Gourmet brewed coffee,115.5
7513,2023-04-24,Cappuccino Lg,Coffee,Barista Espresso,123.25
7514,2023-04-24,Lemon Grass,Loose Tea,Herbal tea,17.9
7515,2023-04-24,Earl Grey Rg,Tea,Brewed Black tea,80.0
7516,2023-04-24,Ginger Scone,Bakery,Scone,117.74
7517,2023-04-24,Croissant,Bakery,Pastry,28.0
7518,2023-04-24,Ethiopia,Coffee beans,Gourmet Beans,42.0
7519,2023-04-24,Traditional Blend Chai Lg,Tea,Brewed Chai tea,42.0
7520,2023-04-24,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,70.0
7521,2023-04-24,Columbian Medium Roast,Coffee beans,Gourmet Beans,15.0
7522,2023-04-24,Ouro Brasileiro shot,Coffee,Barista Espresso,75.0
7523,2023-04-24,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,58.0
7524,2023-04-24,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,184.5
7525,2023-04-24,Brazilian Rg,Coffee,Organic brewed coffee,78.0
7526,2023-04-24,Guatemalan Sustainably Grown,Coffee beans,Green beans,10.0
7527,2023-04-24,Jumbo Savory Scone,Bakery,Scone,70.35
7528,2023-04-24,Almond Croissant,Bakery,Pastry,41.25
7529,2023-04-24,Jamacian Coffee River,Coffee beans,Premium Beans,19.75
7530,2023-04-24,Peppermint,Loose Tea,Herbal tea,8.95
7531,2023-04-24,Latte Rg,Coffee,Barista Espresso,127.5
7532,2023-04-24,Peppermint Rg,Tea,Brewed herbal tea,65.0
7533,2023-04-24,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,81.6
7534,2023-04-24,Espresso shot,Coffee,Barista Espresso,81.0
7535,2023-04-24,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,114.0
7536,2023-04-24,Earl Grey,Loose Tea,Black tea,8.95
7537,2023-04-24,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,118.75
7538,2023-04-24,Serenity Green Tea Rg,Tea,Brewed Green tea,52.5
7539,2023-04-24,Lemon Grass Rg,Tea,Brewed herbal tea,72.5
7540,2023-04-24,Scottish Cream Scone ,Bakery,Scone,54.0
7541,2023-04-24,Peppermint Lg,Tea,Brewed herbal tea,54.0
7542,2023-04-24,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,85.75
7543,2023-04-24,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,117.8
7544,2023-04-24,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,89.9
7545,2023-04-24,I Need My Bean! Latte cup,Branded,Housewares,14.0
7546,2023-04-24,Carmel syrup,Flavours,Regular syrup,9.6
7547,2023-04-24,Chocolate Chip Biscotti,Bakery,Biscotti,42.0
7548,2023-04-24,Brazilian Sm,Coffee,Organic brewed coffee,52.8
7549,2023-04-24,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,108.5
7550,2023-04-24,Brazilian - Organic,Coffee beans,Organic Beans,18.0
7551,2023-04-24,Cranberry Scone,Bakery,Scone,64.96
7552,2023-04-24,Latte,Coffee,Barista Espresso,86.25
7553,2023-04-24,Ethiopia Sm,Coffee,Gourmet brewed coffee,63.8
7554,2023-04-24,Traditional Blend Chai Rg,Tea,Brewed Chai tea,55.0
7555,2023-04-25,Organic Decaf Blend,Coffee beans,Organic Beans,45.0
7556,2023-04-25,Jumbo Savory Scone,Bakery,Scone,70.35
7557,2023-04-25,Hazelnut Biscotti,Bakery,Biscotti,32.5
7558,2023-04-25,Dark chocolate,Packaged Chocolate,Drinking Chocolate,12.8
7559,2023-04-25,Ethiopia,Coffee beans,Gourmet Beans,21.0
7560,2023-04-25,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,48.0
7561,2023-04-25,Chocolate Croissant,Bakery,Pastry,56.25
7562,2023-04-25,I Need My Bean! T-shirt,Branded,Clothing,56.0
7563,2023-04-25,Latte,Coffee,Barista Espresso,135.0
7564,2023-04-25,Peppermint Lg,Tea,Brewed herbal tea,129.0
7565,2023-04-25,English Breakfast,Loose Tea,Black tea,17.9
7566,2023-04-25,Croissant,Bakery,Pastry,38.5
7567,2023-04-25,Lemon Grass Rg,Tea,Brewed herbal tea,60.0
7568,2023-04-25,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,88.0
7569,2023-04-25,Our Old Time Diner Blend Sm,Coffee,Drip coffee,38.0
7570,2023-04-25,Espresso shot,Coffee,Barista Espresso,78.0
7571,2023-04-25,Serenity Green Tea Lg,Tea,Brewed Green tea,63.0
7572,2023-04-25,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,8.0
7573,2023-04-25,Cappuccino,Coffee,Barista Espresso,138.75
7574,2023-04-25,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,52.7
7575,2023-04-25,Oatmeal Scone,Bakery,Scone,45.0
7576,2023-04-25,Chocolate syrup,Flavours,Regular syrup,7.2
7577,2023-04-25,Hazelnut syrup,Flavours,Regular syrup,15.2
7578,2023-04-25,Serenity Green Tea Rg,Tea,Brewed Green tea,97.5
7579,2023-04-25,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,7.6
7580,2023-04-25,Ethiopia Lg,Coffee,Gourmet brewed coffee,56.0
7581,2023-04-25,Traditional Blend Chai Lg,Tea,Brewed Chai tea,81.0
7582,2023-04-25,English Breakfast Rg,Tea,Brewed Black tea,52.5
7583,2023-04-25,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,61.2
7584,2023-04-25,Ginger Biscotti,Bakery,Biscotti,26.28
7585,2023-04-25,Earl Grey Rg,Tea,Brewed Black tea,77.5
7586,2023-04-25,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,90.0
7587,2023-04-25,Serenity Green Tea,Loose Tea,Green tea,18.5
7588,2023-04-25,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,98.0
7589,2023-04-25,Jamacian Coffee River,Coffee beans,Premium Beans,59.25
7590,2023-04-25,Carmel syrup,Flavours,Regular syrup,7.2
7591,2023-04-25,Ethiopia Rg,Coffee,Gourmet brewed coffee,105.0
7592,2023-04-25,Latte Rg,Coffee,Barista Espresso,68.0
7593,2023-04-25,Ouro Brasileiro shot,Coffee,Barista Espresso,102.0
7594,2023-04-25,Traditional Blend Chai Rg,Tea,Brewed Chai tea,55.0
7595,2023-04-25,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,148.5
7596,2023-04-25,Lemon Grass Lg,Tea,Brewed herbal tea,105.0
7597,2023-04-25,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,82.5
7598,2023-04-25,Brazilian Rg,Coffee,Organic brewed coffee,90.0
7599,2023-04-25,Columbian Medium Roast,Coffee beans,Gourmet Beans,15.0
7600,2023-04-25,Ethiopia Sm,Coffee,Gourmet brewed coffee,105.6
7601,2023-04-25,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,97.5
7602,2023-04-25,Earl Grey Lg,Tea,Brewed Black tea,51.0
7603,2023-04-25,Chocolate Chip Biscotti,Bakery,Biscotti,21.0
7604,2023-04-25,Lemon Grass,Loose Tea,Herbal tea,8.95
7605,2023-04-25,Peppermint Rg,Tea,Brewed herbal tea,70.0
7606,2023-04-25,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,58.0
7607,2023-04-25,Almond Croissant,Bakery,Pastry,33.75
7608,2023-04-25,Scottish Cream Scone ,Bakery,Scone,49.5
7609,2023-04-25,Peppermint,Loose Tea,Herbal tea,8.95
7610,2023-04-25,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,99.2
7611,2023-04-25,Traditional Blend Chai,Loose Tea,Chai tea,8.95
7612,2023-04-25,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,56.35
7613,2023-04-25,Ginger Scone,Bakery,Scone,97.44
7614,2023-04-25,Cappuccino Lg,Coffee,Barista Espresso,76.5
7615,2023-04-25,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,104.5
7616,2023-04-25,Our Old Time Diner Blend Lg,Coffee,Drip coffee,75.0
7617,2023-04-25,I Need My Bean! Latte cup,Branded,Housewares,14.0
7618,2023-04-25,Guatemalan Sustainably Grown,Coffee beans,Green beans,10.0
7619,2023-04-25,Cranberry Scone,Bakery,Scone,32.48
7620,2023-04-25,Brazilian Lg,Coffee,Organic brewed coffee,112.0
7621,2023-04-25,Our Old Time Diner Blend Rg,Coffee,Drip coffee,57.5
7622,2023-04-25,English Breakfast Lg,Tea,Brewed Black tea,69.0
7623,2023-04-25,Primo Espresso Roast,Coffee beans,Espresso Beans,40.9
7624,2023-04-25,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,120.0
7625,2023-04-25,Earl Grey,Loose Tea,Black tea,8.95
7626,2023-04-25,Brazilian Sm,Coffee,Organic brewed coffee,77.0
7627,2023-04-26,Brazilian Rg,Coffee,Organic brewed coffee,144.0
7628,2023-04-26,English Breakfast Lg,Tea,Brewed Black tea,126.0
7629,2023-04-26,Almond Croissant,Bakery,Pastry,26.25
7630,2023-04-26,Sustainably Grown Organic Lg,Drinking Chocolate,Hot chocolate,95.0
7631,2023-04-26,Serenity Green Tea,Loose Tea,Green tea,9.25
7632,2023-04-26,Dark chocolate Lg,Drinking Chocolate,Hot chocolate,171.0
7633,2023-04-26,Peppermint Lg,Tea,Brewed herbal tea,117.0
7634,2023-04-26,Spicy Eye Opener Chai,Loose Tea,Chai tea,21.9
7635,2023-04-26,Spicy Eye Opener Chai Lg,Tea,Brewed Chai tea,102.3
7636,2023-04-26,Our Old Time Diner Blend Sm,Coffee,Drip coffee,62.0
7637,2023-04-26,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,80.0
7638,2023-04-26,Espresso shot,Coffee,Barista Espresso,48.0
7639,2023-04-26,Sustainably Grown Organic,Packaged Chocolate,Organic Chocolate,7.6
7640,2023-04-26,Morning Sunrise Chai,Loose Tea,Chai tea,19.0
7641,2023-04-26,Chocolate syrup,Flavours,Regular syrup,13.6
7642,2023-04-26,Earl Grey Lg,Tea,Brewed Black tea,72.0
7643,2023-04-26,Lemon Grass Rg,Tea,Brewed herbal tea,72.5
7644,2023-04-26,Chocolate Croissant,Bakery,Pastry,37.5
7645,2023-04-26,Scottish Cream Scone ,Bakery,Scone,67.5
7646,2023-04-26,Ouro Brasileiro shot,Coffee,Barista Espresso,84.0
7647,2023-04-26,Columbian Medium Roast Rg,Coffee,Gourmet brewed coffee,85.0
7648,2023-04-26,Cappuccino,Coffee,Barista Espresso,86.25
7649,2023-04-26,Guatemalan Sustainably Grown,Coffee beans,Green beans,10.0
7650,2023-04-26,Carmel syrup,Flavours,Regular syrup,13.6
7651,2023-04-26,Cranberry Scone,Bakery,Scone,52.78
7652,2023-04-26,Primo Espresso Roast,Coffee beans,Espresso Beans,20.45
7653,2023-04-26,Brazilian Lg,Coffee,Organic brewed coffee,98.0
7654,2023-04-26,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,105.0
7655,2023-04-26,Sugar Free Vanilla syrup,Flavours,Sugar free syrup,10.4
7656,2023-04-26,Traditional Blend Chai Rg,Tea,Brewed Chai tea,70.0
7657,2023-04-26,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,150.0
7658,2023-04-26,I Need My Bean! Latte cup,Branded,Housewares,42.0
7659,2023-04-26,Ethiopia Sm,Coffee,Gourmet brewed coffee,66.0
7660,2023-04-26,Hazelnut Biscotti,Bakery,Biscotti,32.5
7661,2023-04-26,Jamaican Coffee River Sm,Coffee,Premium brewed coffee,51.45
7662,2023-04-26,English Breakfast Rg,Tea,Brewed Black tea,80.0
7663,2023-04-26,Lemon Grass Lg,Tea,Brewed herbal tea,87.0
7664,2023-04-26,Ethiopia Rg,Coffee,Gourmet brewed coffee,93.0
7665,2023-04-26,Morning Sunrise Chai Rg,Tea,Brewed Chai tea,55.0
7666,2023-04-26,Chocolate Chip Biscotti,Bakery,Biscotti,31.5
7667,2023-04-26,Serenity Green Tea Lg,Tea,Brewed Green tea,51.0
7668,2023-04-26,Espresso Roast,Coffee beans,Espresso Beans,14.75
7669,2023-04-26,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,72.0
7670,2023-04-26,Dark chocolate Rg,Drinking Chocolate,Hot chocolate,101.5
7671,2023-04-26,Brazilian Sm,Coffee,Organic brewed coffee,39.6
7672,2023-04-26,Spicy Eye Opener Chai Rg,Tea,Brewed Chai tea,35.7
7673,2023-04-26,Croissant,Bakery,Pastry,38.5
7674,2023-04-26,Columbian Medium Roast,Coffee beans,Gourmet Beans,30.0
7675,2023-04-26,Serenity Green Tea Rg,Tea,Brewed Green tea,72.5
7676,2023-04-26,Our Old Time Diner Blend Lg,Coffee,Drip coffee,63.0
7677,2023-04-26,Peppermint Rg,Tea,Brewed herbal tea,60.0
7678,2023-04-26,Our Old Time Diner Blend,Coffee beans,House blend Beans,54.0
7679,2023-04-26,Jumbo Savory Scone,Bakery,Scone,56.28
7680,2023-04-26,Ethiopia Lg,Coffee,Gourmet brewed coffee,126.0
7681,2023-04-26,Latte,Coffee,Barista Espresso,157.5
7682,2023-04-26,Jamacian Coffee River,Coffee beans,Premium Beans,59.25
7683,2023-04-26,Organic Decaf Blend,Coffee beans,Organic Beans,22.5
7684,2023-04-26,Earl Grey Rg,Tea,Brewed Black tea,57.5
7685,2023-04-26,Oatmeal Scone,Bakery,Scone,45.0
7686,2023-04-26,Traditional Blend Chai,Loose Tea,Chai tea,8.95
7687,2023-04-26,Latte Rg,Coffee,Barista Espresso,165.75
7688,2023-04-26,Ginger Biscotti,Bakery,Biscotti,56.94
7689,2023-04-26,Our Old Time Diner Blend Rg,Coffee,Drip coffee,80.0
7690,2023-04-26,Civet Cat,Coffee beans,Premium Beans,45.0
7691,2023-04-26,Cappuccino Lg,Coffee,Barista Espresso,114.75
7692,2023-04-26,I Need My Bean! T-shirt,Branded,Clothing,28.0
7693,2023-04-26,Brazilian - Organic,Coffee beans,Organic Beans,18.0
7694,2023-04-26,Hazelnut syrup,Flavours,Regular syrup,10.4
7695,2023-04-26,Ethiopia,Coffee beans,Gourmet Beans,21.0
7696,2023-04-26,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,76.0
7697,2023-04-26,Traditional Blend Chai Lg,Tea,Brewed Chai tea,60.0
7698,2023-04-26,Jamaican Coffee River Rg,Coffee,Premium brewed coffee,62.0
7699,2023-04-26,Ginger Scone,Bakery,Scone,113.68
7700,2023-04-27,I Need My Bean! T-shirt,Branded,Clothing,56.0
7701,2023-04-27,Serenity Green Tea,Loose Tea,Green tea,9.25
7702,2023-04-27,Oatmeal Scone,Bakery,Scone,33.0
7703,2023-04-27,Our Old Time Diner Blend Rg,Coffee,Drip coffee,90.0
7704,2023-04-27,Brazilian Lg,Coffee,Organic brewed coffee,101.5
7705,2023-04-27,Cappuccino Lg,Coffee,Barista Espresso,119.0
7706,2023-04-27,Sustainably Grown Organic Rg,Drinking Chocolate,Hot chocolate,82.5
7707,2023-04-27,English Breakfast Rg,Tea,Brewed Black tea,85.0
7708,2023-04-27,Morning Sunrise Chai Lg,Tea,Brewed Chai tea,124.0
7709,2023-04-27,Brazilian Sm,Coffee,Organic brewed coffee,88.0
7710,2023-04-27,Ethiopia Lg,Coffee,Gourmet brewed coffee,119.0
7711,2023-04-27,Our Old Time Diner Blend Lg,Coffee,Drip coffee,69.0
7712,2023-04-27,Ouro Brasileiro shot,Coffee,Barista Espresso,93.0
7713,2023-04-27,Serenity Green Tea Rg,Tea,Brewed Green tea,72.5
7714,2023-04-27,Traditional Blend Chai,Loose Tea,Chai tea,8.95
7715,2023-04-27,Latte Rg,Coffee,Barista Espresso,80.75
7716,2023-04-27,Columbian Medium Roast,Coffee beans,Gourmet Beans,15.0
7717,2023-04-27,Croissant,Bakery,Pastry,38.5
7718,2023-04-27,Espresso shot,Coffee,Barista Espresso,99.0
7719,2023-04-27,Jamaican Coffee River Lg,Coffee,Premium brewed coffee,67.5
7720,2023-04-27,Columbian Medium Roast Lg,Coffee,Gourmet brewed coffee,63.0
7721,2023-04-27,Traditional Blend Chai Rg,Tea,Brewed Chai tea,87.5
7722,2023-04-27,Ethiopia Sm,Coffee,Gourmet brewed coffee,63.8
7723,2023-04-27,Columbian Medium Roast Sm,Coffee,Gourmet brewed coffee,64.0
7724,2023-04-27,Jumbo Savory Scone,Bakery,Scone,37.52
7725,2023-04-27,Cappuccino,Coffee,Barista Espresso,90.0
